depmap_id,cell_line_display_name,lineage_1,lineage_2,lineage_3,lineage_6,lineage_4,BRCA1,ROS1,RAD51,MLH1,KEAP1,PGR,PALB2,ABCB1,ESR1,MSH2,SOX10,CCNE1,CDK6,MET,GATA3,RAD51C,AREG,CCND1,VEGFA,STK11,PIK3CA,EREG,FOXA1,TOP2A,KRAS,APC,CDK4,MDM2,MYC,BRCA2,RB1,TP53,SMAD4,ERBB2,AKT1,EGFR,CDKN2A,MKI67,ATM,KIT,BRAF,RET,CTNNB1,ALK,PTEN,HRAS,CHEK2,RAD51D,MITF,NF1,MTOR,TOP1,NRAS
ACH-000079,TE125T,Fibroblast,Non-Cancerous,"Fibroblast, Soft Tissue",,,2.8393609524,0.178060621,3.625854969,5.2018260956,5.4722537994,0.0337549374,2.5016505718,1.3271297216,0.9524543285,4.7778720856,0.4514205456,2.9128434658,4.3038978577,3.372702837,0.1978490353,5.6758470535,2.1799409389,8.2888154984,7.0900912285,4.4529118538,4.0333967209,5.5038766861,0.4516558349,6.2870326042,4.7390327454,2.901706934,7.2914838791,6.0192079544,5.1620125771,2.1931092739,4.9905872345,4.9289340973,5.7276153564,4.5350513458,6.7158384323,3.4778585434,5.2046608925,4.053050518,5.2362475395,3.5491640568,3.5027251244,0.1870569885,7.2844028473,0.1387332231,5.9696316719,6.2029643059,4.0171022415,3.1870234013,2.0101819038,4.4305596352,4.2022843361,4.2627038956,5.3676505089
ACH-001318,PLCPRF5,Liver,Hepatocellular Carcinoma,Hepatocellular Carcinoma,,,4.6822419167,0.0,5.1386833191,5.0106768608,5.7323069572,0.0,2.7939810753,1.3141860962,0.1730097085,5.075109005,0.031550467,4.3254437447,4.1435322762,4.6583600044,3.7368969917,5.6922264099,7.9354186058,6.5387477875,5.4860157967,4.2215676308,2.1563966274,6.9674797058,4.2624483109,6.529168129,4.2347693443,2.6681101322,7.8637280464,4.6528019905,5.564201355,2.7781350613,3.7114288807,4.266764164,4.8150887489,5.4197850227,6.3366494179,4.6555581093,5.8157138824,4.949362278,4.5738530159,0.0167516042,3.7104372978,0.0105535723,7.8820681572,0.0,5.2989187241,5.0836091042,5.3499174118,4.0554037094,1.2368844748,5.3192853928,4.5735621452,4.8618712425,5.8476510048
ACH-001571,MO,Lymphoid,Mature B-Cell Neoplasms,Hairy Cell Leukemia,,,3.003575325,0.0,2.7179164886,4.7221927643,4.7010445595,0.0038051349,3.2090649605,0.4058791101,0.4864703417,5.1616578102,0.0,2.3888618946,6.7965197563,1.5437581539,0.1467581689,5.8969283104,1.7152608633,1.5507775545,5.2764592171,5.1020197868,3.1574430466,0.0,0.0,5.520409584,4.1809830666,2.3507745266,7.2570767403,5.5416822433,5.8802399635,1.5992177725,5.5934615135,6.0068635941,4.2385730743,2.5875041485,6.3001217842,0.0101525057,4.5673689842,3.2657339573,4.7709612846,0.1895133853,3.366383791,0.0544400886,5.5170741081,0.0,5.2503819466,4.1575694084,3.6603696346,3.2475235462,0.1206730902,3.0679588318,3.9108860493,6.0445537567,5.9180951118
ACH-000077,MJ,Lymphoid,Non-Hodgkin Lymphoma,Mature T and NK Neoplasms,,,5.3091869354,0.0526607297,4.8971095085,5.7685203552,6.1199183464,0.0,3.782387495,0.6808428168,0.7908037305,5.9437594414,0.0126973838,4.7298736572,5.4903712273,0.4924931228,5.9982633591,7.2957687378,4.8279461861,0.3798704445,3.722017765,5.7651290894,3.5832662582,0.4509330392,0.0397069342,6.915222168,3.1021289825,2.7441697121,8.2013349533,6.395635128,7.0598526001,3.3176672459,5.1993937492,6.9582977295,5.6555495262,2.1051516533,6.8804163933,0.1723082811,4.4644393921,6.4116296768,4.6449694633,0.1282313615,3.801189661,0.0288590752,7.1000947952,0.0237095617,5.0463905334,5.7960734367,4.074025631,4.46808815,0.6931796074,3.951335907,5.0998339653,6.6641697884,5.8722672462
ACH-001001,143B,Bone,Osteosarcoma,Osteosarcoma,,,4.926568985,0.0,5.7572741508,5.6523318291,5.4165458679,0.5734501481,3.567350626,2.4548101425,0.0,5.7265071869,0.0,3.4870746136,4.3708128929,4.5817790031,2.3065481186,5.9667601585,0.9858078957,7.9612588882,5.7310800552,4.6775479317,3.1787593365,0.099044688,1.0000721216,6.7567028999,6.3433918953,2.6486978531,8.8443946838,4.1176285744,5.4885983467,1.8194066286,4.5806760788,6.1331977844,5.0362305641,3.2802541256,6.4536147118,5.4896039963,0.0,4.7708239555,4.2678279877,1.7173945904,2.3242778778,0.0191368219,6.8825573921,0.0404912941,4.4572792053,5.9251875877,3.9509909153,2.7738106251,2.1663136482,2.8799312115,4.4809370041,6.2245826721,6.6319932938
ACH-000050,NCIH929,Lymphoid,Mature B-Cell Neoplasms,Plasma Cell Myeloma,,,3.898663044,0.0055911369,3.6187672615,4.4810214043,6.1225876808,0.2135127783,2.8297805786,0.2774884999,0.2897884548,5.1715869904,0.0739696324,3.7825973034,4.8213682175,2.6180224419,0.8546053171,5.10806036,1.5340366364,5.4337906837,4.7526736259,5.3787579536,2.2136893272,0.0810082331,1.037796855,5.3732514381,2.9972074032,3.094984293,6.8504118919,7.7104277611,6.8296971321,2.2999567986,3.3228049278,5.06021595,5.1302061081,1.3260540962,5.1521105766,0.14343521,5.9376621246,4.4174342155,5.6552658081,0.0396367572,3.2988488674,0.0058368621,5.9320893288,0.1564548612,5.9935045242,5.6585969925,3.9636127949,4.1311779022,0.9752148986,3.8849005699,4.1493730545,6.0113816261,7.7863936424
ACH-000557,AML193,Myeloid,Acute Myeloid Leukemia,AML with Myelodysplasia-Related Changes,"SFPQ::ZFP36L1, NRAS, EZH2, PHF6",,5.0269551277,0.032768067,5.2462482452,6.3321280479,5.7969923019,0.0256170966,3.8973953724,0.4531972706,0.4315983653,5.2149834633,0.5268380642,4.6779589653,2.6714451313,0.8180832267,2.4309301376,6.666287899,1.4851227999,1.4517729282,6.1633858681,5.7434988022,4.0740427971,0.306280911,0.2377105504,7.0213465691,4.1163811684,2.8717489243,7.5830302238,4.7240009308,8.1584177017,3.6887509823,4.758143425,3.0876038074,4.6862034798,2.3074402809,6.8697972298,0.6178072095,7.6703023911,5.9463658333,4.770427227,0.1169249564,3.2249817848,0.3804779053,7.101975441,0.0,6.4713029861,5.321574688,5.3494853973,4.5745978355,0.3554820418,2.4002702236,4.8276362419,5.8012571335,4.9364118576
ACH-000045,MV411,Myeloid,Acute Myeloid Leukemia,Acute Myeloid Leukemia,"KMT2A::AFF1, FLT3-ITD, TP53, STAG2 and MGA",,4.6561760902,0.0065421928,4.8760700226,5.488090992,6.2455639839,0.0,3.862858057,0.1046452969,0.0086489478,4.5164313316,0.1060333475,4.899813652,5.1254940033,0.1003170162,0.0372866243,5.3963513374,0.0492794588,0.7316681147,5.4534058571,6.3209285736,2.1202025414,0.3987257779,0.3513151109,6.4569358826,3.4562003613,2.0505816936,7.6760840416,5.9524965286,7.8622283936,2.7831130028,4.473962307,6.3054509163,4.0835199356,0.8938017488,6.5612268448,0.1021810696,7.1397662163,5.6249899864,4.6860632896,1.4836996794,2.4735558033,1.3220088482,6.2573237419,0.0130491341,6.0930867195,5.2229824066,5.0751943588,3.7805094719,0.2557109892,2.84811306,4.9306287766,5.886469841,4.5194540024
ACH-000931,HMCB,Skin,Melanoma,Melanoma,,,4.7635016441,0.0027097201,4.3615646362,5.7931261063,5.1573386192,0.1537223309,3.6404936314,2.8147125244,0.2472482175,6.0449752808,8.4816017151,3.9229495525,2.0427074432,6.1279821396,0.382912904,4.7266077995,0.8845682144,6.8320798874,4.7205138206,4.5938196182,4.41837883,0.8177959323,0.8268905282,7.5774364471,7.2398848534,3.8336591721,8.3813486099,5.3067216873,6.3730425835,2.1756236553,4.6856374741,5.1084322929,6.2219834328,5.8637104034,5.8146886826,0.00293722,3.5025980473,5.1900062561,4.9868249893,0.0,3.7569272518,0.0122868996,8.5359210968,0.3052561581,4.7092962265,4.800485611,4.6646876335,3.8499691486,3.1787018776,5.1363883018,5.1256427765,6.8497114182,7.095038414
ACH-000293,KLE,Uterus,Endometrial Carcinoma,Endometrial Carcinoma,,,3.2712373734,0.210232988,4.033387661,4.0439043045,6.9763636589,0.0031430919,2.4853727818,2.2181952,0.3236387074,4.8523936272,0.0207887739,6.0596146584,5.0692939758,4.4619016647,0.9619514346,4.9404063225,3.6039171219,6.3064498901,5.3204231262,5.1619801521,3.6990962029,0.111422658,1.0271257162,6.2124466896,7.0828623772,2.950063467,7.9560041428,3.8467340469,5.7043766975,1.4121365547,2.9122436047,6.0754747391,5.1743502617,5.3847923279,7.2978973389,3.8800096512,8.0700292587,5.0791563988,3.0008292198,0.091437161,2.7396214008,0.0769393891,7.1517066956,0.2171264589,4.9491753578,5.3883376122,3.9564564228,3.0207154751,0.6054620743,4.0502490997,5.6195068359,5.4352517128,4.7359390259
ACH-000858,KNS62,Lung,Non-Small Cell Lung Cancer,Lung Squamous Cell Carcinoma,,,4.0265431404,0.1003143266,3.6143801212,4.5825738907,4.5216536522,0.002758679,3.0346243382,0.2879627645,0.0282692667,3.7543210983,0.0396676362,2.3217175007,4.4192152023,5.8485455513,2.1703834534,4.8838310242,6.1115865707,5.7517986298,5.4314689636,4.1969923973,3.0091805458,3.4475500584,4.0096516609,4.9705729485,3.1442372799,2.1148002148,7.46027565,3.93851161,6.0627455711,1.7800245285,4.3445515633,4.8956809044,2.9864001274,4.1601538658,5.6674237251,5.7047252655,6.3762016296,4.550673008,3.7761671543,0.1012722105,2.035838604,0.1029872745,6.4639673233,0.0,0.2661748528,5.6199059486,3.9202456474,2.9763600826,2.1474466324,4.5764131546,3.2563614845,6.3191227913,4.4205970764
ACH-000647,TE1,Esophagus/Stomach,Esophageal Squamous Cell Carcinoma,Esophageal Squamous Cell Carcinoma,,,4.513282299,0.4979311526,4.2223176956,5.4395070076,5.2268900871,0.0102098081,3.3279602528,1.6005362272,2.5166051388,6.4810566902,0.042662546,4.37408638,4.6662511826,6.8982930183,2.4474654198,6.006901741,6.7081594467,7.3910632133,5.7130112648,4.6765270233,3.7290306091,5.634970665,2.3047184944,7.396270752,4.2921266556,2.8079359531,7.6135830879,5.5306138992,5.779779911,3.136099577,3.0055687428,6.4020929337,3.614780426,5.4480156898,6.003680706,6.1150789261,7.3195457458,5.8742337227,4.0627088547,0.0530696176,3.7735638618,2.1640396118,7.2317013741,0.5900079012,5.3501543999,4.4335536957,4.5416636467,4.330974102,3.6700584888,5.2008690834,5.1969099045,5.957529068,5.6477174759
ACH-000814,HS939T,Skin,Melanoma,Melanoma,,,4.8921432495,0.0095936917,3.6216065884,5.4330329895,5.9321889877,0.0087995185,3.7282035351,2.6275157928,0.6429020762,4.7642455101,7.9647507668,3.9073328972,4.3360190392,3.7711882591,0.0899333358,6.4483308792,4.6561875343,8.9771280289,6.0341057777,4.5552396774,3.2574074268,1.0977928638,0.1525715441,7.1799788475,4.0815610886,3.7006616592,8.067606926,6.2737226486,5.3453183174,2.78444314,5.0950975418,4.5945248604,5.5999040604,4.5872211456,7.669678688,1.6474020481,4.8951573372,5.6503968239,6.3726124763,1.9549965858,3.5773563385,0.1145949066,8.3393783569,0.8205784559,4.4436001778,6.0577836037,4.2997426987,4.0294175148,6.2133102417,4.6495866776,4.9686851501,5.6143212318,5.6077060699
ACH-000632,HS944T,Skin,Melanoma,Cutaneous Melanoma,,,4.8106641769,1.0231417418,3.8549132347,5.8592090607,5.978161335,0.0106538208,3.4602706432,1.514490962,0.1959699094,5.0798773766,7.1311674118,3.6741328239,3.8623819351,5.1633133888,0.2692079246,6.6629462242,4.634616375,6.9801855087,7.0274305344,4.3198275566,3.3853964806,2.1781282425,0.2631137371,7.4589724541,3.9822909832,3.2365646362,7.8105974197,5.1149373055,3.8585181236,3.1304631233,4.8120975494,4.1261553764,5.6366362572,3.9523055553,6.9108405113,2.532189846,7.5602412224,6.0750470161,3.8427877426,1.0627295971,3.4387080669,0.1462120563,8.961938858,0.6330340505,4.3022971153,5.4141898155,4.8079938889,3.4895815849,5.499256134,4.3661055565,5.0670924187,5.4268751144,5.6739406586
ACH-000193,KARPAS620,Lymphoid,Mature B-Cell Neoplasms,Plasma Cell Myeloma,,,4.8647260666,0.0040324628,5.0198574066,5.5941605568,5.764210701,0.0184404738,3.6874637604,0.580452323,3.7796168327,5.0694098473,0.3835389614,4.6676478386,3.1656274796,2.4395275116,0.1518912762,5.2886576653,0.3449920714,9.3230209351,6.0639967918,5.1356868744,2.954808712,0.195376575,0.0742903203,6.8012881279,5.1551179886,2.9235999584,7.3124656677,3.9821903706,8.2015504837,1.1393778324,4.9543733597,6.3117446899,5.8726687431,2.0619385242,5.4970021248,0.2190464437,6.3402490616,5.0005812645,5.1875934601,2.8419470787,3.6632990837,0.1419663429,6.191280365,0.0172363762,5.219265461,5.1500883102,5.643553257,4.604118824,0.2987169623,2.4146578312,4.5797715187,6.2725791931,4.6416730881
